_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event,type_of_message,nil,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event_gold,tweet,tweet_no,tweet_no_rt,type_of_message_gold,user
238842879,1/2/2013 12:27:36,false,797074690,,1/2/2013 12:24:15,false,amt,0.7778,12961309,USA,CT,Winsted,72.10.125.60,,Informative: other,,,Halloween is cancelled. Thanks a lot #Sandy,108060,Halloween is cancelled. Thanks a lot #Sandy,,pendergast_tom
238842879,1/2/2013 12:49:42,false,797084007,,1/2/2013 12:47:12,false,instagc,0.9375,13909739,USA,PA,Warren,207.255.163.16,,Informative: caution or advice,,,Halloween is cancelled. Thanks a lot #Sandy,108060,Halloween is cancelled. Thanks a lot #Sandy,,pendergast_tom
238842879,1/2/2013 13:13:59,false,797095901,,1/2/2013 13:12:59,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Not informative: personal only,,,Halloween is cancelled. Thanks a lot #Sandy,108060,Halloween is cancelled. Thanks a lot #Sandy,,pendergast_tom
238842880,1/2/2013 12:42:06,false,797081069,,1/2/2013 12:40:49,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Informative: other,,,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,31234,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,,HLNTV
238842880,1/2/2013 12:49:42,false,797084017,,1/2/2013 12:48:05,false,amt,0.9375,205866,USA,MD,Columbia,76.100.1.161,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,31234,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,,HLNTV
238842880,1/2/2013 13:21:39,false,797099962,,1/2/2013 13:19:21,false,instagc,0.9412,13574039,USA,MI,Marine City,107.5.146.97,,Not informative: unrelated to the disaster,,,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,31234,Shelter 'struggling' to house homeless kids http://t.co/uz3p3yxD,,HLNTV
238842881,1/2/2013 13:00:08,false,797088472,,1/2/2013 12:59:11,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,true,"Informative: damage (building, road, lines, etc.)",,,RT @M7MD_JM: Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,82560,Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,,arnaudeuropa
238842881,1/2/2013 13:06:32,false,797091563,,1/2/2013 13:03:30,false,instagc,0.9412,13574039,USA,MI,Marine City,107.5.146.97,,Informative: other type of photos/videos (not in the above classes),,,RT @M7MD_JM: Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,82560,Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,,arnaudeuropa
238842881,1/2/2013 13:13:59,false,797095904,,1/2/2013 13:12:59,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Informative: other type of photos/videos (not in the above classes),,,RT @M7MD_JM: Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,82560,Empire State Building :( #NYC #Sandy http://t.co/1Qz8rDQi,,arnaudeuropa
238842882,1/2/2013 12:52:49,false,797085383,,1/2/2013 12:49:40,false,amt,0.8333,2142338,USA,"","",66.87.7.42,,Not informative: personal only,,,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,16422,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,,Oilean_Stritch
238842882,1/2/2013 13:02:07,false,797089159,,1/2/2013 12:59:40,false,instagc,0.8636,14533342,USA,PA,Warminster,74.60.163.213,,Not informative: personal only,,,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,16422,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,,Oilean_Stritch
238842882,1/2/2013 13:15:37,false,797096776,,1/2/2013 13:13:59,false,amt,0.7692,5270743,USA,MA,Randolph,76.119.99.4,,"Informative: caution or advice
Informative: other",,,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,16422,Are some kids missing out on halloween in America due to #sandy ? @therealcamilleg,,Oilean_Stritch
238842883,1/2/2013 12:32:41,false,797076727,,1/2/2013 12:30:26,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,Not informative: personal only,,,RT @MelvG_: Yo sandy chill my nigga you win.. Game over. No smoke.,127831,Yo sandy chill my nigga you win.. Game over. No smoke.,,IEatSheCums_
238842883,1/2/2013 12:46:05,false,797082388,,1/2/2013 12:31:21,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Not informative: personal only,,,RT @MelvG_: Yo sandy chill my nigga you win.. Game over. No smoke.,127831,Yo sandy chill my nigga you win.. Game over. No smoke.,,IEatSheCums_
238842883,1/2/2013 13:16:09,false,797097132,,1/2/2013 13:15:15,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,Not informative: personal only,,,RT @MelvG_: Yo sandy chill my nigga you win.. Game over. No smoke.,127831,Yo sandy chill my nigga you win.. Game over. No smoke.,,IEatSheCums_
238842884,1/2/2013 12:17:43,false,797069979,,1/2/2013 12:15:02,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Can not judge (not in English, too short, etc.)",,,RT @SandysHurricane: #Sandy http://t.co/kgnnLnp9,119211,#Sandy http://t.co/kgnnLnp9,,courtneycarra
238842884,1/2/2013 12:35:32,false,797078154,,1/2/2013 12:29:28,false,instagc,0.9167,15032752,USA,GA,Marietta,209.179.9.142,,"Can not judge (not in English, too short, etc.)",,,RT @SandysHurricane: #Sandy http://t.co/kgnnLnp9,119211,#Sandy http://t.co/kgnnLnp9,,courtneycarra
238842884,1/2/2013 12:51:32,false,797084800,,1/2/2013 12:48:53,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,"Can not judge (not in English, too short, etc.)",,,RT @SandysHurricane: #Sandy http://t.co/kgnnLnp9,119211,#Sandy http://t.co/kgnnLnp9,,courtneycarra
238842885,1/2/2013 13:01:29,false,797088921,,1/2/2013 12:54:39,false,instagc,0.9,13143040,USA,GA,Columbus,71.14.39.160,,Not informative: unrelated to the disaster,,,RT @ItsLifeNotes: Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,83702,Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,,Melly_Sandy
238842885,1/2/2013 13:13:45,false,797095789,,1/2/2013 13:12:12,false,instagc,0.8636,14533342,USA,PA,Warminster,74.60.163.213,,Not informative: unrelated to the disaster,,,RT @ItsLifeNotes: Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,83702,Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,,Melly_Sandy
238842885,1/2/2013 13:21:41,false,797099966,,1/2/2013 13:19:44,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other
Not informative: personal only",,,RT @ItsLifeNotes: Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,83702,Nobody can go back and start a new beginning. but anyone can start today and make a new ending.,,Melly_Sandy
238842886,1/2/2013 13:05:41,false,797091187,,1/2/2013 13:04:59,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,"Informative: damage (building, road, lines, etc.)",,,"RT Ã¤Ã³Ã¬@LaryVitoriano: ""@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""@dreliziariojrÃ¤Ã³Â",76707,"RT Ã¤Ã³Ã¬@LaryVitoriano: """"@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""""@dreliziariojrÃ¤Ã³Â",,dreliziariojr
238842886,1/2/2013 13:13:33,false,797095685,,1/2/2013 13:11:31,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Informative: other type of photos/videos (not in the above classes),,,"RT Ã¤Ã³Ã¬@LaryVitoriano: ""@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""@dreliziariojrÃ¤Ã³Â",76707,"RT Ã¤Ã³Ã¬@LaryVitoriano: """"@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""""@dreliziariojrÃ¤Ã³Â",,dreliziariojr
238842886,1/2/2013 13:16:29,false,797097237,,1/2/2013 13:15:17,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Informative: other type of photos/videos (not in the above classes),,,"RT Ã¤Ã³Ã¬@LaryVitoriano: ""@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""@dreliziariojrÃ¤Ã³Â",76707,"RT Ã¤Ã³Ã¬@LaryVitoriano: """"@UN: Another photo of UN Headquarters in NYC during Hurricane #Sandy on monday. http://t.co/55toUEtK""""@dreliziariojrÃ¤Ã³Â",,dreliziariojr
238842887,1/2/2013 12:52:04,false,797085012,,1/2/2013 12:49:16,false,instagc,0.8636,13839342,USA,TN,Bluff City,66.191.227.15,,Informative: casualties (people injured or dead),,,39 dead in Hurricane Sandy... RIP &lt;3,41180,39 dead in Hurricane Sandy... RIP &lt;3,,laffingwithliam
238842887,1/2/2013 12:54:38,false,797085979,,1/2/2013 12:52:11,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Informative: casualties (people injured or dead),,,39 dead in Hurricane Sandy... RIP &lt;3,41180,39 dead in Hurricane Sandy... RIP &lt;3,,laffingwithliam
238842887,1/2/2013 13:02:27,false,797089296,,1/2/2013 12:56:32,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Informative: casualties (people injured or dead),,,39 dead in Hurricane Sandy... RIP &lt;3,41180,39 dead in Hurricane Sandy... RIP &lt;3,,laffingwithliam
238842888,1/2/2013 13:08:33,false,797092628,,1/2/2013 13:07:28,false,amt,0.9091,9946915,USA,FL,Gainesville,98.180.7.231,,Informative: other type of photos/videos (not in the above classes),,,RT @KatDeLuna: What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,139487,What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,,AlejoMejia80
238842888,1/2/2013 13:15:32,false,797096750,,1/2/2013 13:12:46,false,instagc,0.7857,14357769,USA,GA,Lagrange,66.189.247.3,,Informative: other type of photos/videos (not in the above classes),,,RT @KatDeLuna: What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,139487,What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,,AlejoMejia80
238842888,1/2/2013 13:18:19,false,797098166,,1/2/2013 13:14:29,false,instagc,1.0,12960437,USA,WV,Point Pleasant,173.81.178.140,true,Informative: other type of photos/videos (not in the above classes),,,RT @KatDeLuna: What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,139487,What a heroic picture. Our statue of Liberty standing strong as she faces Sandy. http://t.co/qn2KQYuc,,AlejoMejia80
238842889,1/2/2013 12:44:28,false,797081834,,1/2/2013 12:43:20,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Informative: casualties (people injured or dead),,,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,15019,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,,PopBoylesen
238842889,1/2/2013 12:52:20,false,797085210,,1/2/2013 12:50:47,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Not informative: personal only,,,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,15019,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,,PopBoylesen
238842889,1/2/2013 13:16:29,false,797097240,,1/2/2013 13:15:17,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Not informative: personal only,,,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,15019,How do you feel seeing your city injured? Sky news reporter to NYC citizen. Jornos just love a drama don't they! #Sandy,,PopBoylesen
238842890,1/2/2013 12:48:54,false,797083749,,1/2/2013 12:46:38,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other
Not informative: personal only",,,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,88667,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,,KinderEric
238842890,1/2/2013 12:55:54,false,797086407,,1/2/2013 12:53:38,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,Informative: other type of photos/videos (not in the above classes),,,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,88667,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,,KinderEric
238842890,1/2/2013 13:20:37,false,797099286,,1/2/2013 13:18:42,false,instagc,1.0,12960437,USA,WV,Point Pleasant,173.81.178.140,true,Informative: other type of photos/videos (not in the above classes),,,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,88667,Personal watercraft in New York Harbor as Hurricane Sandy approaches NYC http://t.co/SREonVoW http://t.co/AQdhOr0G,,KinderEric
238842891,1/2/2013 12:45:58,false,797082378,,1/2/2013 12:39:30,false,instagc,0.9091,14377677,USA,CA,Perris,173.51.46.93,,"Informative: damage (building, road, lines, etc.)",,,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,41557,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,,CamWhoring
238842891,1/2/2013 12:52:10,false,797085186,,1/2/2013 12:48:59,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,"Informative: damage (building, road, lines, etc.)
Informative: information source with extensive coverage (radio, tv, website, etc.)",,,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,41557,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,,CamWhoring
238842891,1/2/2013 13:30:06,false,797103493,,1/2/2013 13:28:59,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,"Informative: damage (building, road, lines, etc.)",,,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,41557,Sandy's damage to Central Park: Superstorm Sandy tore through NYC's Central Park knocking down many trees. http://t.co/pkCLj7z7,,CamWhoring
238842892,1/2/2013 12:34:26,false,797077651,,1/2/2013 12:32:38,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Informative: caution or advice,,,RT @RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,116779,Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,,KayannaXO
238842892,1/2/2013 12:41:30,false,797080886,,1/2/2013 12:40:00,false,instagc,0.8636,13839342,USA,TN,Bluff City,66.191.227.15,,"Informative: caution or advice
Informative: damage (building, road, lines, etc.)",,,RT @RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,116779,Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,,KayannaXO
238842892,1/2/2013 12:45:26,false,797082100,,1/2/2013 12:41:48,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Informative: caution or advice,,,RT @RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,116779,Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,,KayannaXO
238842893,1/2/2013 12:48:21,false,797083403,,1/2/2013 12:45:51,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Not informative: personal only,,,RT @mgonzalezz9: The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,25797,The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,,MAARLLEYY
238842893,1/2/2013 12:54:33,false,797085965,,1/2/2013 12:36:54,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Not informative: personal only,,,RT @mgonzalezz9: The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,25797,The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,,MAARLLEYY
238842893,1/2/2013 13:09:42,false,797093134,,1/2/2013 13:06:53,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Not informative: personal only,,,RT @mgonzalezz9: The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,25797,The fact that people are joking on hurricane sandy literally blows me...be thankful that it didn't hit here as hard as it did up north,,MAARLLEYY
238842894,1/2/2013 12:12:31,false,797067672,,1/2/2013 12:11:03,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Not informative: unrelated to the disaster,,,RT @JPolen28: Why is everyone saying Sandy is from New York City? She is definitely from Texas,127869,Why is everyone saying Sandy is from New York City? She is definitely from Texas,,Jordann_5
238842894,1/2/2013 12:55:57,false,797086441,,1/2/2013 12:52:32,false,instagc,0.9412,13574039,USA,MI,Marine City,107.5.146.97,,Not informative: unrelated to the disaster,,,RT @JPolen28: Why is everyone saying Sandy is from New York City? She is definitely from Texas,127869,Why is everyone saying Sandy is from New York City? She is definitely from Texas,,Jordann_5
238842894,1/2/2013 13:19:07,false,797098445,,1/2/2013 13:17:30,false,golddiggergpt,0.7692,15121510,USA,CA,Foresthill,204.195.96.157,,Not informative: personal only,,,RT @JPolen28: Why is everyone saying Sandy is from New York City? She is definitely from Texas,127869,Why is everyone saying Sandy is from New York City? She is definitely from Texas,,Jordann_5
238842895,1/2/2013 12:17:43,false,797069980,,1/2/2013 12:15:02,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Not informative: personal only
Not informative: unrelated to the disaster",,,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,101302,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,,bostonbyfoot
238842895,1/2/2013 12:17:53,false,797070049,,1/2/2013 12:14:11,false,instagc,0.8636,13839342,USA,TN,Bluff City,66.191.227.15,,Not informative: unrelated to the disaster,,,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,101302,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,,bostonbyfoot
238842895,1/2/2013 12:40:46,false,797080575,,1/2/2013 12:39:37,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,"Can not judge (not in English, too short, etc.)",,,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,101302,Just to make it clear (and sorry for pre-programmed Tweets saying otherwise) - NO #BostonByFoot tours this evening! #Sandy,,bostonbyfoot
238842896,1/2/2013 12:36:05,false,797078383,,1/2/2013 12:32:59,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,Not informative: personal only,,,Praying for the people in #hurricane #Sandy's path. #staysafe xx,116592,Praying for the people in #hurricane #Sandy's path. #staysafe xx,,Miss_k7
238842896,1/2/2013 12:40:46,false,797080576,,1/2/2013 12:39:37,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Not informative: personal only,,,Praying for the people in #hurricane #Sandy's path. #staysafe xx,116592,Praying for the people in #hurricane #Sandy's path. #staysafe xx,,Miss_k7
238842896,1/2/2013 13:14:25,false,797096128,,1/2/2013 13:13:37,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,Not informative: personal only,,,Praying for the people in #hurricane #Sandy's path. #staysafe xx,116592,Praying for the people in #hurricane #Sandy's path. #staysafe xx,,Miss_k7
238842897,1/2/2013 12:24:02,false,797073051,,1/2/2013 12:22:26,false,amt,0.7778,12961309,USA,CT,Winsted,72.10.125.60,,Informative: celebrities or authorities react to the event or visit the area,,,RT @NYMag: UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,70280,UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,,cateknuff
238842897,1/2/2013 12:32:41,false,797076730,,1/2/2013 12:30:26,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,"Informative: caution or advice
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: celebrities or authorities react to the event or visit the area",,,RT @NYMag: UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,70280,UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,,cateknuff
238842897,1/2/2013 13:02:27,false,797089295,,1/2/2013 12:56:32,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @NYMag: UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,70280,UPDATE: RT @NYCMayorsOffice: Mayor Bloomberg will update New Yorkers on #Sandy at 10 AM. Will be live on http://t.co/c9t6U0WW.,,cateknuff
238842898,1/2/2013 12:27:23,false,797074534,,1/2/2013 12:25:57,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Not informative: personal only,,,fuck you hurricane sandy now i have to work a 24 hour shift..,63399,fuck you hurricane sandy now i have to work a 24 hour shift..,,RyyHanna
238842898,1/2/2013 12:42:48,false,797081323,,1/2/2013 12:39:28,false,amt,0.9375,205866,USA,MD,Columbia,76.100.1.161,true,Informative: other,,,fuck you hurricane sandy now i have to work a 24 hour shift..,63399,fuck you hurricane sandy now i have to work a 24 hour shift..,,RyyHanna
238842898,1/2/2013 12:54:33,false,797085963,,1/2/2013 12:36:54,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Not informative: personal only,,,fuck you hurricane sandy now i have to work a 24 hour shift..,63399,fuck you hurricane sandy now i have to work a 24 hour shift..,,RyyHanna
238842899,1/2/2013 12:48:54,false,797083747,,1/2/2013 12:46:38,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other
Not informative: personal only",,,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,4804,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,,DanforthVillage
238842899,1/2/2013 13:02:39,false,797089375,,1/2/2013 13:00:32,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,"Informative: damage (building, road, lines, etc.)",,,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,4804,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,,DanforthVillage
238842899,1/2/2013 13:10:55,false,797093919,,1/2/2013 13:09:28,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Not informative: personal only,,,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,4804,Thanks to @DanforthEast members for checking on parks and trees post #Sandy http://t.co/zwTJXgq5,,DanforthVillage
238842900,1/2/2013 12:24:44,false,797073278,,1/2/2013 12:23:25,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Not informative: personal only,,,Sandy ain't playing wit y'all!! #NECNSANDY,119551,Sandy ain't playing wit y'all!! #NECNSANDY,,DeMarcusHussle
238842900,1/2/2013 12:45:07,false,797082047,,1/2/2013 12:42:56,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,Not informative: personal only,,,Sandy ain't playing wit y'all!! #NECNSANDY,119551,Sandy ain't playing wit y'all!! #NECNSANDY,,DeMarcusHussle
238842900,1/2/2013 12:48:57,false,797083784,,1/2/2013 12:45:27,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Not informative: personal only,,,Sandy ain't playing wit y'all!! #NECNSANDY,119551,Sandy ain't playing wit y'all!! #NECNSANDY,,DeMarcusHussle
238842901,1/2/2013 12:55:54,false,797086408,,1/2/2013 12:53:38,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,"Informative: requests donations of money, goods, or free services",,,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,7790,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,,GeorgieCakes
238842901,1/2/2013 13:01:43,false,797088987,,1/2/2013 12:59:55,false,instagc,0.8235,13213570,USA,KY,Cynthiana,76.177.121.170,,"Informative: offers/gives donations of money, goods, or free services",,,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,7790,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,,GeorgieCakes
238842901,1/2/2013 13:17:38,false,797097885,,1/2/2013 13:16:30,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Informative: caution or advice,,,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,7790,How to Help Post-Sandy http://t.co/GYXgKdJv via @dailycandy,,GeorgieCakes
238842902,1/2/2013 12:27:33,false,797074677,,1/2/2013 12:23:39,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: damage (building, road, lines, etc.)",,,#BlogHer12 -ers you'll know where this is. RT @AlexJamesFitz: Bloomberg: All buildings near damaged crane on 57th st evacuated #nyc #sandy,96935,#BlogHer12 -ers you'll know where this is. RT @AlexJamesFitz: Bloomberg: All buildings near damaged crane on 57th st evacuated #nyc #sandy,,alexandrawrote
238842902,1/2/2013 13:06:20,false,797091414,,1/2/2013 13:05:04,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Informative: damage (building, road, lines, etc.)",,,#BlogHer12 -ers you'll know where this is. RT @AlexJamesFitz: Bloomberg: All buildings near damaged crane on 57th st evacuated #nyc #sandy,96935,#BlogHer12 -ers you'll know where this is. RT @AlexJamesFitz: Bloomberg: All buildings near damaged crane on 57th st evacuated #nyc #sandy,,alexandrawrote
